Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance
1987,11,5,4,2041,2037,2142,2132,DL,96,NA,121,115,NA,10,4,ATL,DFW,732
1987,11,6,5,2054,2037,2149,2132,DL,96,NA,115,115,NA,17,17,ATL,DFW,732
1987,11,7,6,2048,2037,2136,2132,DL,96,NA,108,115,NA,4,11,ATL,DFW,732
1987,11,8,7,2048,2037,2147,2132,DL,96,NA,119,115,NA,15,11,ATL,DFW,732
1987,11,9,1,2100,2037,2202,2132,DL,96,NA,122,115,NA,30,23,ATL,DFW,732
1987,11,10,2,2043,2037,2143,2132,DL,96,NA,120,115,NA,11,6,ATL,DFW,732
1987,11,11,3,2046,2037,2138,2132,DL,96,NA,112,115,NA,6,9,ATL,DFW,732
1987,11,14,6,2041,2037,2137,2132,DL,96,NA,116,115,NA,5,4,ATL,DFW,732
1987,11,15,7,2102,2037,2224,2132,DL,96,NA,142,115,NA,52,25,ATL,DFW,732
1987,11,16,1,2046,2037,2150,2132,DL,96,NA,124,115,NA,18,9,ATL,DFW,732
1987,11,18,3,2042,2037,2215,2132,DL,96,NA,153,115,NA,43,5,ATL,DFW,732
1987,11,19,4,2046,2037,2156,2132,DL,96,NA,130,115,NA,24,9,ATL,DFW,732
1987,11,20,5,2101,2037,2204,2132,DL,96,NA,123,115,NA,32,24,ATL,DFW,732
1987,11,21,6,2047,2037,2134,2132,DL,96,NA,107,115,NA,2,10,ATL,DFW,732
1987,11,22,7,2037,2037,2134,2132,DL,96,NA,117,115,NA,2,0,ATL,DFW,732
1987,11,23,1,2044,2037,2148,2132,DL,96,NA,124,115,NA,16,7,ATL,DFW,732
1987,11,24,2,2049,2037,2150,2132,DL,96,NA,121,115,NA,18,12,ATL,DFW,732
1987,11,25,3,2106,2037,2212,2132,DL,96,NA,126,115,NA,40,29,ATL,DFW,732
1987,11,26,4,2037,2037,2132,2132,DL,96,NA,115,115,NA,0,0,ATL,DFW,732
1987,11,27,5,2051,2037,2150,2132,DL,96,NA,119,115,NA,18,14,ATL,DFW,732
1987,11,28,6,2053,2037,2147,2132,DL,96,NA,114,115,NA,15,16,ATL,DFW,732
1987,11,29,7,2108,2037,2200,2132,DL,96,NA,112,115,NA,28,31,ATL,DFW,732
1987,11,30,1,2118,2037,2227,2132,DL,96,NA,129,115,NA,55,41,ATL,DFW,732
1987,11,1,7,1742,1705,1959,1934,DL,96,NA,197,209,NA,25,37,SJU,ATL,1547
1987,11,2,1,1705,1705,1924,1934,DL,96,NA,199,209,NA,-10,0,SJU,ATL,1547
1987,11,3,2,1705,1705,1928,1934,DL,96,NA,203,209,NA,-6,0,SJU,ATL,1547
1987,11,4,3,1705,1705,1930,1934,DL,96,NA,205,209,NA,-4,0,SJU,ATL,1547
1987,11,5,4,1707,1705,1947,1934,DL,96,NA,220,209,NA,13,2,SJU,ATL,1547
1987,11,6,5,1720,1705,1952,1934,DL,96,NA,212,209,NA,18,15,SJU,ATL,1547
1987,11,7,6,1726,1705,1952,1934,DL,96,NA,206,209,NA,18,21,SJU,ATL,1547
1987,11,8,7,1705,1705,1929,1934,DL,96,NA,204,209,NA,-5,0,SJU,ATL,1547
1987,11,9,1,1730,1705,1957,1934,DL,96,NA,207,209,NA,23,25,SJU,ATL,1547
1987,11,10,2,1710,1705,1940,1934,DL,96,NA,210,209,NA,6,5,SJU,ATL,1547
1987,11,11,3,1705,1705,1937,1934,DL,96,NA,212,209,NA,3,0,SJU,ATL,1547
1987,11,12,4,1715,1705,1930,1934,DL,96,NA,195,209,NA,-4,10,SJU,ATL,1547
1987,11,14,6,1705,1705,1945,1934,DL,96,NA,220,209,NA,11,0,SJU,ATL,1547
1987,11,15,7,1712,1705,2000,1934,DL,96,NA,228,209,NA,26,7,SJU,ATL,1547
1987,11,16,1,1705,1705,1952,1934,DL,96,NA,227,209,NA,18,0,SJU,ATL,1547
1987,11,18,3,1720,1705,1948,1934,DL,96,NA,208,209,NA,14,15,SJU,ATL,1547
1987,11,19,4,1705,1705,1932,1934,DL,96,NA,207,209,NA,-2,0,SJU,ATL,1547
1987,11,20,5,1710,1705,1954,1934,DL,96,NA,224,209,NA,20,5,SJU,ATL,1547
1987,11,21,6,1720,1705,1956,1934,DL,96,NA,216,209,NA,22,15,SJU,ATL,1547
1987,11,22,7,1705,1705,1937,1934,DL,96,NA,212,209,NA,3,0,SJU,ATL,1547
1987,11,23,1,1705,1705,1941,1934,DL,96,NA,216,209,NA,7,0,SJU,ATL,1547
1987,11,24,2,1720,1705,1955,1934,DL,96,NA,215,209,NA,21,15,SJU,ATL,1547
1987,11,25,3,1745,1705,2006,1934,DL,96,NA,201,209,NA,32,40,SJU,ATL,1547
1987,11,26,4,1730,1705,2000,1934,DL,96,NA,210,209,NA,26,25,SJU,ATL,1547
1987,11,27,5,1710,1705,1955,1934,DL,96,NA,225,209,NA,21,5,SJU,ATL,1547
1987,11,28,6,1718,1705,1950,1934,DL,96,NA,212,209,NA,16,13,SJU,ATL,1547
1987,11,29,7,1718,1705,2002,1934,DL,96,NA,224,209,NA,28,13,SJU,ATL,1547
1987,11,30,1,1748,1705,2022,1934,DL,96,NA,214,209,NA,48,43,SJU,ATL,1547
1987,11,1,7,1543,1543,1726,1725,DL,97,NA,283,282,NA,1,0,ATL,SFO,2139
1987,11,2,1,1547,1543,1725,1725,DL,97,NA,278,282,NA,0,4,ATL,SFO,2139
1987,11,3,2,1543,1543,1711,1725,DL,97,NA,268,282,NA,-14,0,ATL,SFO,2139
1987,11,4,3,1543,1543,1720,1725,DL,97,NA,277,282,NA,-5,0,ATL,SFO,2139
1987,11,5,4,1543,1543,1722,1725,DL,97,NA,279,282,NA,-3,0,ATL,SFO,2139
1987,11,6,5,1543,1543,1744,1725,DL,97,NA,301,282,NA,19,0,ATL,SFO,2139
1987,11,7,6,1543,1543,1720,1725,DL,97,NA,277,282,NA,-5,0,ATL,SFO,2139
1987,11,8,7,1543,1543,1726,1725,DL,97,NA,283,282,NA,1,0,ATL,SFO,2139
1987,11,9,1,1543,1543,1717,1725,DL,97,NA,274,282,NA,-8,0,ATL,SFO,2139
1987,11,10,2,1543,1543,1724,1725,DL,97,NA,281,282,NA,-1,0,ATL,SFO,2139
1987,11,11,3,1543,1543,1718,1725,DL,97,NA,275,282,NA,-7,0,ATL,SFO,2139
1987,11,12,4,1543,1543,1733,1725,DL,97,NA,290,282,NA,8,0,ATL,SFO,2139
1987,11,13,5,1543,1543,1740,1725,DL,97,NA,297,282,NA,15,0,ATL,SFO,2139
1987,11,14,6,1543,1543,1745,1725,DL,97,NA,302,282,NA,20,0,ATL,SFO,2139
1987,11,15,7,1547,1543,1728,1725,DL,97,NA,281,282,NA,3,4,ATL,SFO,2139
1987,11,16,1,1551,1543,1724,1725,DL,97,NA,273,282,NA,-1,8,ATL,SFO,2139
1987,11,17,2,1543,1543,1751,1725,DL,97,NA,308,282,NA,26,0,ATL,SFO,2139
1987,11,18,3,1543,1543,1718,1725,DL,97,NA,275,282,NA,-7,0,ATL,SFO,2139
1987,11,19,4,1543,1543,1723,1725,DL,97,NA,280,282,NA,-2,0,ATL,SFO,2139
1987,11,20,5,1543,1543,1740,1725,DL,97,NA,297,282,NA,15,0,ATL,SFO,2139
1987,11,21,6,1556,1543,1814,1725,DL,97,NA,318,282,NA,49,13,ATL,SFO,2139
1987,11,22,7,1543,1543,1749,1725,DL,97,NA,306,282,NA,24,0,ATL,SFO,2139
1987,11,23,1,1543,1543,1747,1725,DL,97,NA,304,282,NA,22,0,ATL,SFO,2139
1987,11,24,2,1543,1543,1738,1725,DL,97,NA,295,282,NA,13,0,ATL,SFO,2139
1987,11,25,3,1548,1543,1738,1725,DL,97,NA,290,282,NA,13,5,ATL,SFO,2139
1987,11,28,6,1555,1543,1740,1725,DL,97,NA,285,282,NA,15,12,ATL,SFO,2139
1987,11,29,7,1603,1543,1745,1725,DL,97,NA,282,282,NA,20,20,ATL,SFO,2139
1987,11,30,1,1620,1543,1832,1725,DL,97,NA,312,282,NA,67,37,ATL,SFO,2139
1987,11,1,7,1330,1250,1507,1431,DL,97,NA,97,101,NA,36,40,MIA,ATL,595
1987,11,2,1,1314,1250,1500,1431,DL,97,NA,106,101,NA,29,24,MIA,ATL,595
1987,11,3,2,1258,1250,1438,1431,DL,97,NA,100,101,NA,7,8,MIA,ATL,595
1987,11,4,3,1250,1250,1436,1431,DL,97,NA,106,101,NA,5,0,MIA,ATL,595
1987,11,5,4,1250,1250,1422,1431,DL,97,NA,92,101,NA,-9,0,MIA,ATL,595
1987,11,6,5,1300,1250,1440,1431,DL,97,NA,100,101,NA,9,10,MIA,ATL,595
1987,11,7,6,1250,1250,1439,1431,DL,97,NA,109,101,NA,8,0,MIA,ATL,595
1987,11,8,7,1303,1250,1440,1431,DL,97,NA,97,101,NA,9,13,MIA,ATL,595
1987,11,9,1,1250,1250,1440,1431,DL,97,NA,110,101,NA,9,0,MIA,ATL,595
1987,11,10,2,1254,1250,1437,1431,DL,97,NA,103,101,NA,6,4,MIA,ATL,595
1987,11,11,3,1259,1250,1440,1431,DL,97,NA,101,101,NA,9,9,MIA,ATL,595
1987,11,12,4,1250,1250,1427,1431,DL,97,NA,97,101,NA,-4,0,MIA,ATL,595
1987,11,13,5,1310,1250,1444,1431,DL,97,NA,94,101,NA,13,20,MIA,ATL,595
1987,11,14,6,1250,1250,1439,1431,DL,97,NA,109,101,NA,8,0,MIA,ATL,595
1987,11,15,7,1250,1250,1438,1431,DL,97,NA,108,101,NA,7,0,MIA,ATL,595
1987,11,16,1,1250,1250,1436,1431,DL,97,NA,106,101,NA,5,0,MIA,ATL,595
1987,11,17,2,1258,1250,1440,1431,DL,97,NA,102,101,NA,9,8,MIA,ATL,595
1987,11,18,3,1250,1250,1434,1431,DL,97,NA,104,101,NA,3,0,MIA,ATL,595
1987,11,19,4,1257,1250,1437,1431,DL,97,NA,100,101,NA,6,7,MIA,ATL,595
1987,11,20,5,1250,1250,1427,1431,DL,97,NA,97,101,NA,-4,0,MIA,ATL,595
1987,11,21,6,1302,1250,1503,1431,DL,97,NA,121,101,NA,32,12,MIA,ATL,595
1987,11,22,7,1250,1250,1428,1431,DL,97,NA,98,101,NA,-3,0,MIA,ATL,595
1987,11,23,1,1250,1250,1434,1431,DL,97,NA,104,101,NA,3,0,MIA,ATL,595
1987,11,24,2,1258,1250,1438,1431,DL,97,NA,100,101,NA,7,8,MIA,ATL,595
1987,11,25,3,1258,1250,1447,1431,DL,97,NA,109,101,NA,16,8,MIA,ATL,595
1987,11,26,4,1250,1250,1436,1431,DL,97,NA,106,101,NA,5,0,MIA,ATL,595
1987,11,27,5,1250,1250,1433,1431,DL,97,NA,103,101,NA,2,0,MIA,ATL,595
1987,11,28,6,1305,1250,1452,1431,DL,97,NA,107,101,NA,21,15,MIA,ATL,595
1987,11,29,7,1303,1250,1441,1431,DL,97,NA,98,101,NA,10,13,MIA,ATL,595
1987,11,30,1,1308,1250,1453,1431,DL,97,NA,105,101,NA,22,18,MIA,ATL,595
1987,11,1,7,825,825,1548,1535,DL,98,NA,263,250,NA,13,0,SFO,ATL,2139
1987,11,2,1,825,825,1547,1535,DL,98,NA,262,250,NA,12,0,SFO,ATL,2139
1987,11,3,2,825,825,1552,1535,DL,98,NA,267,250,NA,17,0,SFO,ATL,2139
1987,11,4,3,830,825,1550,1535,DL,98,NA,260,250,NA,15,5,SFO,ATL,2139
1987,11,5,4,832,825,1542,1535,DL,98,NA,250,250,NA,7,7,SFO,ATL,2139
1987,11,6,5,830,825,1537,1535,DL,98,NA,247,250,NA,2,5,SFO,ATL,2139
1987,11,7,6,825,825,1538,1535,DL,98,NA,253,250,NA,3,0,SFO,ATL,2139
1987,11,8,7,830,825,1547,1535,DL,98,NA,257,250,NA,12,5,SFO,ATL,2139
1987,11,9,1,825,825,1557,1535,DL,98,NA,272,250,NA,22,0,SFO,ATL,2139
1987,11,10,2,830,825,1547,1535,DL,98,NA,257,250,NA,12,5,SFO,ATL,2139
1987,11,11,3,832,825,1542,1535,DL,98,NA,250,250,NA,7,7,SFO,ATL,2139
1987,11,12,4,825,825,1538,1535,DL,98,NA,253,250,NA,3,0,SFO,ATL,2139
1987,11,13,5,837,825,1552,1535,DL,98,NA,255,250,NA,17,12,SFO,ATL,2139
1987,11,14,6,830,825,1532,1535,DL,98,NA,242,250,NA,-3,5,SFO,ATL,2139
1987,11,15,7,830,825,1622,1535,DL,98,NA,292,250,NA,47,5,SFO,ATL,2139
1987,11,16,1,825,825,1602,1535,DL,98,NA,277,250,NA,27,0,SFO,ATL,2139
1987,11,17,2,857,825,1608,1535,DL,98,NA,251,250,NA,33,32,SFO,ATL,2139
1987,11,18,3,834,825,1550,1535,DL,98,NA,256,250,NA,15,9,SFO,ATL,2139
1987,11,19,4,843,825,1616,1535,DL,98,NA,273,250,NA,41,18,SFO,ATL,2139
1987,11,20,5,838,825,1556,1535,DL,98,NA,258,250,NA,21,13,SFO,ATL,2139
1987,11,21,6,839,825,1542,1535,DL,98,NA,243,250,NA,7,14,SFO,ATL,2139
1987,11,22,7,825,825,1518,1535,DL,98,NA,233,250,NA,-17,0,SFO,ATL,2139
1987,11,23,1,833,825,1527,1535,DL,98,NA,234,250,NA,-8,8,SFO,ATL,2139
1987,11,24,2,825,825,1536,1535,DL,98,NA,251,250,NA,1,0,SFO,ATL,2139
1987,11,25,3,825,825,1546,1535,DL,98,NA,261,250,NA,11,0,SFO,ATL,2139
1987,11,26,4,833,825,1605,1535,DL,98,NA,272,250,NA,30,8,SFO,ATL,2139
1987,11,27,5,825,825,1545,1535,DL,98,NA,260,250,NA,10,0,SFO,ATL,2139
1987,11,28,6,825,825,1543,1535,DL,98,NA,258,250,NA,8,0,SFO,ATL,2139
1987,11,29,7,831,825,1541,1535,DL,98,NA,250,250,NA,6,6,SFO,ATL,2139
1987,11,30,1,834,825,1603,1535,DL,98,NA,269,250,NA,28,9,SFO,ATL,2139
1987,11,1,7,1857,1857,2109,2043,DL,99,NA,312,286,NA,26,0,ATL,SFO,2139
1987,11,2,1,1857,1857,2051,2043,DL,99,NA,294,286,NA,8,0,ATL,SFO,2139
1987,11,3,2,1857,1857,2040,2043,DL,99,NA,283,286,NA,-3,0,ATL,SFO,2139
1987,11,4,3,1857,1857,2041,2043,DL,99,NA,284,286,NA,-2,0,ATL,SFO,2139
1987,11,5,4,1857,1857,2110,2043,DL,99,NA,313,286,NA,27,0,ATL,SFO,2139
1987,11,6,5,1903,1857,2113,2043,DL,99,NA,310,286,NA,30,6,ATL,SFO,2139
1987,11,7,6,1857,1857,2036,2043,DL,99,NA,279,286,NA,-7,0,ATL,SFO,2139
1987,11,8,7,1857,1857,2105,2043,DL,99,NA,308,286,NA,22,0,ATL,SFO,2139
1987,11,9,1,1902,1857,2044,2043,DL,99,NA,282,286,NA,1,5,ATL,SFO,2139
1987,11,10,2,1904,1857,2106,2043,DL,99,NA,302,286,NA,23,7,ATL,SFO,2139
1987,11,11,3,1948,1857,2131,2043,DL,99,NA,283,286,NA,48,51,ATL,SFO,2139
1987,11,12,4,1857,1857,2123,2043,DL,99,NA,326,286,NA,40,0,ATL,SFO,2139
1987,11,13,5,1857,1857,2056,2043,DL,99,NA,299,286,NA,13,0,ATL,SFO,2139
1987,11,14,6,1857,1857,2059,2043,DL,99,NA,302,286,NA,16,0,ATL,SFO,2139
1987,11,15,7,1857,1857,2048,2043,DL,99,NA,291,286,NA,5,0,ATL,SFO,2139
1987,11,16,1,1901,1857,2051,2043,DL,99,NA,290,286,NA,8,4,ATL,SFO,2139
1987,11,17,2,1914,1857,2119,2043,DL,99,NA,305,286,NA,36,17,ATL,SFO,2139
1987,11,18,3,1903,1857,2055,2043,DL,99,NA,292,286,NA,12,6,ATL,SFO,2139
1987,11,19,4,2007,1857,2201,2043,DL,99,NA,294,286,NA,78,70,ATL,SFO,2139
1987,11,21,6,1857,1857,2051,2043,DL,99,NA,294,286,NA,8,0,ATL,SFO,2139
1987,11,22,7,1857,1857,2117,2043,DL,99,NA,320,286,NA,34,0,ATL,SFO,2139
1987,11,23,1,1857,1857,2114,2043,DL,99,NA,317,286,NA,31,0,ATL,SFO,2139
1987,11,24,2,1902,1857,2126,2043,DL,99,NA,324,286,NA,43,5,ATL,SFO,2139
1987,11,25,3,1902,1857,2045,2043,DL,99,NA,283,286,NA,2,5,ATL,SFO,2139
1987,11,26,4,1857,1857,2042,2043,DL,99,NA,285,286,NA,-1,0,ATL,SFO,2139
1987,11,27,5,1857,1857,2048,2043,DL,99,NA,291,286,NA,5,0,ATL,SFO,2139
1987,11,28,6,1904,1857,2109,2043,DL,99,NA,305,286,NA,26,7,ATL,SFO,2139
1987,11,29,7,1904,1857,2106,2043,DL,99,NA,302,286,NA,23,7,ATL,SFO,2139
1987,11,30,1,1933,1857,2220,2043,DL,99,NA,347,286,NA,97,36,ATL,SFO,2139
1987,11,1,7,1535,1535,1756,1752,DL,99,NA,141,137,NA,4,0,LGA,ATL,761
1987,11,2,1,1545,1535,1810,1752,DL,99,NA,145,137,NA,18,10,LGA,ATL,761
1987,11,3,2,1535,1535,1741,1752,DL,99,NA,126,137,NA,-11,0,LGA,ATL,761
1987,11,4,3,1535,1535,1744,1752,DL,99,NA,129,137,NA,-8,0,LGA,ATL,761
1987,11,5,4,1541,1535,1755,1752,DL,99,NA,134,137,NA,3,6,LGA,ATL,761
1987,11,6,5,1542,1535,1818,1752,DL,99,NA,156,137,NA,26,7,LGA,ATL,761
1987,11,7,6,1535,1535,1752,1752,DL,99,NA,137,137,NA,0,0,LGA,ATL,761
1987,11,8,7,1545,1535,1810,1752,DL,99,NA,145,137,NA,18,10,LGA,ATL,761
1987,11,9,1,1540,1535,1810,1752,DL,99,NA,150,137,NA,18,5,LGA,ATL,761
1987,11,10,2,1541,1535,1810,1752,DL,99,NA,149,137,NA,18,6,LGA,ATL,761
1987,11,11,3,1550,1535,1809,1752,DL,99,NA,139,137,NA,17,15,LGA,ATL,761
1987,11,12,4,1541,1535,1747,1752,DL,99,NA,126,137,NA,-5,6,LGA,ATL,761
1987,11,13,5,1535,1535,1740,1752,DL,99,NA,125,137,NA,-12,0,LGA,ATL,761
1987,11,14,6,1535,1535,1741,1752,DL,99,NA,126,137,NA,-11,0,LGA,ATL,761
1987,11,15,7,1535,1535,1738,1752,DL,99,NA,123,137,NA,-14,0,LGA,ATL,761
1987,11,16,1,1535,1535,1756,1752,DL,99,NA,141,137,NA,4,0,LGA,ATL,761
1987,11,17,2,1535,1535,1752,1752,DL,99,NA,137,137,NA,0,0,LGA,ATL,761
1987,11,18,3,1535,1535,1800,1752,DL,99,NA,145,137,NA,8,0,LGA,ATL,761
1987,11,19,4,1605,1535,1905,1752,DL,99,NA,180,137,NA,73,30,LGA,ATL,761
1987,11,20,5,1546,1535,1750,1752,DL,99,NA,124,137,NA,-2,11,LGA,ATL,761
1987,11,21,6,1547,1535,1804,1752,DL,99,NA,137,137,NA,12,12,LGA,ATL,761
1987,11,22,7,1535,1535,1742,1752,DL,99,NA,127,137,NA,-10,0,LGA,ATL,761
1987,11,23,1,1541,1535,1746,1752,DL,99,NA,125,137,NA,-6,6,LGA,ATL,761
1987,11,24,2,1540,1535,1806,1752,DL,99,NA,146,137,NA,14,5,LGA,ATL,761
1987,11,25,3,1542,1535,1816,1752,DL,99,NA,154,137,NA,24,7,LGA,ATL,761
1987,11,26,4,1535,1535,1750,1752,DL,99,NA,135,137,NA,-2,0,LGA,ATL,761
1987,11,27,5,1535,1535,1758,1752,DL,99,NA,143,137,NA,6,0,LGA,ATL,761
1987,11,28,6,1535,1535,1749,1752,DL,99,NA,134,137,NA,-3,0,LGA,ATL,761
1987,11,29,7,1547,1535,1759,1752,DL,99,NA,132,137,NA,7,12,LGA,ATL,761
1987,11,30,1,1543,1535,1758,1752,DL,99,NA,135,137,NA,6,8,LGA,ATL,761
1987,11,1,7,2036,2022,2122,2110,DL,101,NA,46,48,NA,12,14,ATL,CAE,191
1987,11,2,1,2022,2022,2110,2110,DL,101,NA,48,48,NA,0,0,ATL,CAE,191
1987,11,3,2,2037,2022,2124,2110,DL,101,NA,47,48,NA,14,15,ATL,CAE,191
1987,11,4,3,2036,2022,2125,2110,DL,101,NA,49,48,NA,15,14,ATL,CAE,191
1987,11,5,4,2038,2022,2132,2110,DL,101,NA,54,48,NA,22,16,ATL,CAE,191
1987,11,6,5,2031,2022,2128,2110,DL,101,NA,57,48,NA,18,9,ATL,CAE,191
1987,11,8,7,2100,2022,2146,2110,DL,101,NA,46,48,NA,36,38,ATL,CAE,191
1987,11,9,1,NA,2022,NA,2110,DL,101,NA,NA,48,NA,NA,NA,ATL,CAE,191
1987,11,10,2,2105,2022,2151,2110,DL,101,NA,46,48,NA,41,43,ATL,CAE,191
1987,11,11,3,2051,2022,2141,2110,DL,101,NA,50,48,NA,31,29,ATL,CAE,191
1987,11,12,4,2034,2022,2121,2110,DL,101,NA,47,48,NA,11,12,ATL,CAE,191
1987,11,13,5,2028,2022,2119,2110,DL,101,NA,51,48,NA,9,6,ATL,CAE,191
1987,11,15,7,2034,2022,2119,2110,DL,101,NA,45,48,NA,9,12,ATL,CAE,191
1987,11,16,1,2030,2022,2116,2110,DL,101,NA,46,48,NA,6,8,ATL,CAE,191
1987,11,17,2,2034,2022,2125,2110,DL,101,NA,51,48,NA,15,12,ATL,CAE,191
1987,11,18,3,2047,2022,2138,2110,DL,101,NA,51,48,NA,28,25,ATL,CAE,191
1987,11,19,4,2055,2022,2153,2110,DL,101,NA,58,48,NA,43,33,ATL,CAE,191
1987,11,20,5,2045,2022,2133,2110,DL,101,NA,48,48,NA,23,23,ATL,CAE,191
1987,11,22,7,2022,2022,2106,2110,DL,101,NA,44,48,NA,-4,0,ATL,CAE,191
1987,11,23,1,2022,2022,2111,2110,DL,101,NA,49,48,NA,1,0,ATL,CAE,191
1987,11,24,2,2026,2022,2111,2110,DL,101,NA,45,48,NA,1,4,ATL,CAE,191
1987,11,25,3,2041,2022,2121,2110,DL,101,NA,40,48,NA,11,19,ATL,CAE,191
1987,11,26,4,2022,2022,2109,2110,DL,101,NA,47,48,NA,-1,0,ATL,CAE,191
1987,11,27,5,2022,2022,2113,2110,DL,101,NA,51,48,NA,3,0,ATL,CAE,191
1987,11,29,7,2110,2022,2152,2110,DL,101,NA,42,48,NA,42,48,ATL,CAE,191
1987,11,30,1,2022,2022,2111,2110,DL,101,NA,49,48,NA,1,0,ATL,CAE,191
1987,11,1,7,1750,1750,1946,1945,DL,101,NA,116,115,NA,1,0,PHL,ATL,665
1987,11,2,1,1750,1750,1943,1945,DL,101,NA,113,115,NA,-2,0,PHL,ATL,665
1987,11,3,2,1750,1750,2001,1945,DL,101,NA,131,115,NA,16,0,PHL,ATL,665
1987,11,4,3,1750,1750,1959,1945,DL,101,NA,129,115,NA,14,0,PHL,ATL,665
1987,11,5,4,1750,1750,1951,1945,DL,101,NA,121,115,NA,6,0,PHL,ATL,665
1987,11,6,5,1803,1750,1951,1945,DL,101,NA,108,115,NA,6,13,PHL,ATL,665
1987,11,8,7,1820,1750,2026,1945,DL,101,NA,126,115,NA,41,30,PHL,ATL,665
1987,11,9,1,1853,1750,2101,1945,DL,101,NA,128,115,NA,76,63,PHL,ATL,665
1987,11,10,2,1815,1750,2032,1945,DL,101,NA,137,115,NA,47,25,PHL,ATL,665
1987,11,11,3,1811,1750,2006,1945,DL,101,NA,115,115,NA,21,21,PHL,ATL,665
1987,11,12,4,1810,1750,1957,1945,DL,101,NA,107,115,NA,12,20,PHL,ATL,665
1987,11,13,5,1750,1750,1943,1945,DL,101,NA,113,115,NA,-2,0,PHL,ATL,665
1987,11,15,7,1755,1750,1953,1945,DL,101,NA,118,115,NA,8,5,PHL,ATL,665
1987,11,16,1,1750,1750,1953,1945,DL,101,NA,123,115,NA,8,0,PHL,ATL,665
1987,11,17,2,1750,1750,1957,1945,DL,101,NA,127,115,NA,12,0,PHL,ATL,665
1987,11,18,3,1800,1750,2001,1945,DL,101,NA,121,115,NA,16,10,PHL,ATL,665
1987,11,19,4,1800,1750,2009,1945,DL,101,NA,129,115,NA,24,10,PHL,ATL,665
1987,11,20,5,1801,1750,1952,1945,DL,101,NA,111,115,NA,7,11,PHL,ATL,665
1987,11,22,7,1750,1750,1945,1945,DL,101,NA,115,115,NA,0,0,PHL,ATL,665
1987,11,23,1,1750,1750,1953,1945,DL,101,NA,123,115,NA,8,0,PHL,ATL,665
1987,11,24,2,1750,1750,1945,1945,DL,101,NA,115,115,NA,0,0,PHL,ATL,665
1987,11,25,3,1750,1750,1959,1945,DL,101,NA,129,115,NA,14,0,PHL,ATL,665
1987,11,26,4,1750,1750,1942,1945,DL,101,NA,112,115,NA,-3,0,PHL,ATL,665
1987,11,27,5,1809,1750,2000,1945,DL,101,NA,111,115,NA,15,19,PHL,ATL,665
1987,11,29,7,1840,1750,2033,1945,DL,101,NA,113,115,NA,48,50,PHL,ATL,665
1987,11,30,1,1750,1750,1949,1945,DL,101,NA,119,115,NA,4,0,PHL,ATL,665
1987,11,1,7,1718,1655,1838,1815,DL,102,NA,80,80,NA,23,23,ATL,MCO,403
1987,11,2,1,1706,1655,1849,1815,DL,102,NA,103,80,NA,34,11,ATL,MCO,403
1987,11,3,2,1715,1655,1854,1815,DL,102,NA,99,80,NA,39,20,ATL,MCO,403
1987,11,4,3,1710,1655,1824,1815,DL,102,NA,74,80,NA,9,15,ATL,MCO,403
1987,11,5,4,1707,1655,1825,1815,DL,102,NA,78,80,NA,10,12,ATL,MCO,403
1987,11,6,5,1719,1655,1838,1815,DL,102,NA,79,80,NA,23,24,ATL,MCO,403
1987,11,7,6,1655,1655,1823,1815,DL,102,NA,88,80,NA,8,0,ATL,MCO,403
1987,11,8,7,1729,1655,1838,1815,DL,102,NA,69,80,NA,23,34,ATL,MCO,403
1987,11,9,1,1655,1655,1822,1815,DL,102,NA,87,80,NA,7,0,ATL,MCO,403
1987,11,10,2,1711,1655,1832,1815,DL,102,NA,81,80,NA,17,16,ATL,MCO,403
1987,11,11,3,1658,1655,1816,1815,DL,102,NA,78,80,NA,1,3,ATL,MCO,403
1987,11,12,4,1744,1655,1910,1815,DL,102,NA,86,80,NA,55,49,ATL,MCO,403
1987,11,13,5,1701,1655,1835,1815,DL,102,NA,94,80,NA,20,6,ATL,MCO,403
1987,11,14,6,1701,1655,1815,1815,DL,102,NA,74,80,NA,0,6,ATL,MCO,403
1987,11,15,7,1655,1655,1815,1815,DL,102,NA,80,80,NA,0,0,ATL,MCO,403
1987,11,16,1,1719,1655,1838,1815,DL,102,NA,79,80,NA,23,24,ATL,MCO,403
1987,11,17,2,1704,1655,1820,1815,DL,102,NA,76,80,NA,5,9,ATL,MCO,403
1987,11,18,3,1655,1655,1813,1815,DL,102,NA,78,80,NA,-2,0,ATL,MCO,403
1987,11,19,4,1716,1655,1846,1815,DL,102,NA,90,80,NA,31,21,ATL,MCO,403
1987,11,20,5,1706,1655,1825,1815,DL,102,NA,79,80,NA,10,11,ATL,MCO,403
1987,11,21,6,1713,1655,1835,1815,DL,102,NA,82,80,NA,20,18,ATL,MCO,403
1987,11,22,7,1655,1655,1807,1815,DL,102,NA,72,80,NA,-8,0,ATL,MCO,403
1987,11,23,1,1659,1655,1810,1815,DL,102,NA,71,80,NA,-5,4,ATL,MCO,403
1987,11,24,2,1705,1655,1816,1815,DL,102,NA,71,80,NA,1,10,ATL,MCO,403
1987,11,25,3,1659,1655,1823,1815,DL,102,NA,84,80,NA,8,4,ATL,MCO,403
